CellIdX,CellIdY,CellIdZ,VoxelIdX,VoxelIdY,VoxelIdZ,CellPosX[mm],CellPosY[mm],CellPosZ[mm],VoxelPosX[mm],VoxelPosY[mm],VoxelPosZ[mm]
2,0,2,2,4,2,12.4,-6.2,11,12.4,-2.04,11
2,0,2,2,4,3,12.4,-6.2,11,12.4,-2.04,13.08
2,0,2,2,4,4,12.4,-6.2,11,12.4,-2.04,15.16
2,0,2,3,0,0,12.4,-6.2,11,14.48,-10.36,6.84
2,0,2,3,0,1,12.4,-6.2,11,14.48,-10.36,8.92
2,0,2,3,0,2,12.4,-6.2,11,14.48,-10.36,11
2,0,2,3,0,3,12.4,-6.2,11,14.48,-10.36,13.08
2,0,2,3,0,4,12.4,-6.2,11,14.48,-10.36,15.16
2,0,2,3,1,0,12.4,-6.2,11,14.48,-8.28,6.84
2,0,2,3,1,1,12.4,-6.2,11,14.48,-8.28,8.92
2,0,2,3,1,2,12.4,-6.2,11,14.48,-8.28,11
2,0,2,3,1,3,12.4,-6.2,11,14.48,-8.28,13.08
2,0,2,3,1,4,12.4,-6.2,11,14.48,-8.28,15.16
2,0,2,3,2,0,12.4,-6.2,11,14.48,-6.2,6.84
2,0,2,3,2,1,12.4,-6.2,11,14.48,-6.2,8.92
2,0,2,3,2,2,12.4,-6.2,11,14.48,-6.2,11
2,0,2,3,2,3,12.4,-6.2,11,14.48,-6.2,13.08
2,0,2,3,2,4,12.4,-6.2,11,14.48,-6.2,15.16
2,0,2,3,3,0,12.4,-6.2,11,14.48,-4.12,6.84
2,0,2,3,3,1,12.4,-6.2,11,14.48,-4.12,8.92
2,0,2,3,3,2,12.4,-6.2,11,14.48,-4.12,11
2,0,2,3,3,3,12.4,-6.2,11,14.48,-4.12,13.08
2,0,2,3,3,4,12.4,-6.2,11,14.48,-4.12,15.16
2,0,2,3,4,0,12.4,-6.2,11,14.48,-2.04,6.84
2,0,2,3,4,1,12.4,-6.2,11,14.48,-2.04,8.92
2,0,2,3,4,2,12.4,-6.2,11,14.48,-2.04,11
2,0,2,3,4,3,12.4,-6.2,11,14.48,-2.04,13.08
2,0,2,3,4,4,12.4,-6.2,11,14.48,-2.04,15.16
2,0,2,4,0,0,12.4,-6.2,11,16.56,-10.36,6.84
2,0,2,4,0,1,12.4,-6.2,11,16.56,-10.36,8.92
2,0,2,4,0,2,12.4,-6.2,11,16.56,-10.36,11
2,0,2,4,0,3,12.4,-6.2,11,16.56,-10.36,13.08
2,0,2,4,0,4,12.4,-6.2,11,16.56,-10.36,15.16
2,0,2,4,1,0,12.4,-6.2,11,16.56,-8.28,6.84
2,0,2,4,1,1,12.4,-6.2,11,16.56,-8.28,8.92
2,0,2,4,1,2,12.4,-6.2,11,16.56,-8.28,11
2,0,2,4,1,3,12.4,-6.2,11,16.56,-8.28,13.08
2,0,2,4,1,4,12.4,-6.2,11,16.56,-8.28,15.16
2,0,2,4,2,0,12.4,-6.2,11,16.56,-6.2,6.84
2,0,2,4,2,1,12.4,-6.2,11,16.56,-6.2,8.92
2,0,2,4,2,2,12.4,-6.2,11,16.56,-6.2,11
2,0,2,4,2,3,12.4,-6.2,11,16.56,-6.2,13.08
2,0,2,4,2,4,12.4,-6.2,11,16.56,-6.2,15.16
2,0,2,4,3,0,12.4,-6.2,11,16.56,-4.12,6.84
2,0,2,4,3,1,12.4,-6.2,11,16.56,-4.12,8.92
2,0,2,4,3,2,12.4,-6.2,11,16.56,-4.12,11
2,0,2,4,3,3,12.4,-6.2,11,16.56,-4.12,13.08
2,0,2,4,3,4,12.4,-6.2,11,16.56,-4.12,15.16
2,0,2,4,4,0,12.4,-6.2,11,16.56,-2.04,6.84
2,0,2,4,4,1,12.4,-6.2,11,16.56,-2.04,8.92
2,0,2,4,4,2,12.4,-6.2,11,16.56,-2.04,11
2,0,2,4,4,3,12.4,-6.2,11,16.56,-2.04,13.08
2,0,2,4,4,4,12.4,-6.2,11,16.56,-2.04,15.16
0,0,3,0,0,0,-12.4,-6.2,23.4,-16.56,-10.36,19.24
0,0,3,0,0,1,-12.4,-6.2,23.4,-16.56,-10.36,21.32
0,0,3,0,0,2,-12.4,-6.2,23.4,-16.56,-10.36,23.4
0,0,3,0,0,3,-12.4,-6.2,23.4,-16.56,-10.36,25.48
0,0,3,0,0,4,-12.4,-6.2,23.4,-16.56,-10.36,27.56
0,0,3,0,1,0,-12.4,-6.2,23.4,-16.56,-8.28,19.24
0,0,3,0,1,1,-12.4,-6.2,23.4,-16.56,-8.28,21.32
0,0,3,0,1,2,-12.4,-6.2,23.4,-16.56,-8.28,23.4
0,0,3,0,1,3,-12.4,-6.2,23.4,-16.56,-8.28,25.48
0,0,3,0,1,4,-12.4,-6.2,23.4,-16.56,-8.28,27.56
0,0,3,0,2,0,-12.4,-6.2,23.4,-16.56,-6.2,19.24
0,0,3,0,2,1,-12.4,-6.2,23.4,-16.56,-6.2,21.32
0,0,3,0,2,2,-12.4,-6.2,23.4,-16.56,-6.2,23.4
0,0,3,0,2,3,-12.4,-6.2,23.4,-16.56,-6.2,25.48
0,0,3,0,2,4,-12.4,-6.2,23.4,-16.56,-6.2,27.56
0,0,3,0,3,0,-12.4,-6.2,23.4,-16.56,-4.12,19.24
0,0,3,0,3,1,-12.4,-6.2,23.4,-16.56,-4.12,21.32
0,0,3,0,3,2,-12.4,-6.2,23.4,-16.56,-4.12,23.4
0,0,3,0,3,3,-12.4,-6.2,23.4,-16.56,-4.12,25.48
0,0,3,0,3,4,-12.4,-6.2,23.4,-16.56,-4.12,27.56
0,0,3,0,4,0,-12.4,-6.2,23.4,-16.56,-2.04,19.24
0,0,3,0,4,1,-12.4,-6.2,23.4,-16.56,-2.04,21.32
0,0,3,0,4,2,-12.4,-6.2,23.4,-16.56,-2.04,23.4
0,0,3,0,4,3,-12.4,-6.2,23.4,-16.56,-2.04,25.48
0,0,3,0,4,4,-12.4,-6.2,23.4,-16.56,-2.04,27.56
0,0,3,1,0,0,-12.4,-6.2,23.4,-14.48,-10.36,19.24
0,0,3,1,0,1,-12.4,-6.2,23.4,-14.48,-10.36,21.32
0,0,3,1,0,2,-12.4,-6.2,23.4,-14.48,-10.36,23.4
0,0,3,1,0,3,-12.4,-6.2,23.4,-14.48,-10.36,25.48
0,0,3,1,0,4,-12.4,-6.2,23.4,-14.48,-10.36,27.56
0,0,3,1,1,0,-12.4,-6.2,23.4,-14.48,-8.28,19.24
0,0,3,1,1,1,-12.4,-6.2,23.4,-14.48,-8.28,21.32
0,0,3,1,1,2,-12.4,-6.2,23.4,-14.48,-8.28,23.4
0,0,3,1,1,3,-12.4,-6.2,23.4,-14.48,-8.28,25.48
0,0,3,1,1,4,-12.4,-6.2,23.4,-14.48,-8.28,27.56
0,0,3,1,2,0,-12.4,-6.2,23.4,-14.48,-6.2,19.24
0,0,3,1,2,1,-12.4,-6.2,23.4,-14.48,-6.2,21.32
0,0,3,1,2,2,-12.4,-6.2,23.4,-14.48,-6.2,23.4
0,0,3,1,2,3,-12.4,-6.2,23.4,-14.48,-6.2,25.48
0,0,3,1,2,4,-12.4,-6.2,23.4,-14.48,-6.2,27.56
0,0,3,1,3,0,-12.4,-6.2,23.4,-14.48,-4.12,19.24
0,0,3,1,3,1,-12.4,-6.2,23.4,-14.48,-4.12,21.32
0,0,3,1,3,2,-12.4,-6.2,23.4,-14.48,-4.12,23.4
0,0,3,1,3,3,-12.4,-6.2,23.4,-14.48,-4.12,25.48
0,0,3,1,3,4,-12.4,-6.2,23.4,-14.48,-4.12,27.56
0,0,3,1,4,0,-12.4,-6.2,23.4,-14.48,-2.04,19.24
0,0,3,1,4,1,-12.4,-6.2,23.4,-14.48,-2.04,21.32
0,0,3,1,4,2,-12.4,-6.2,23.4,-14.48,-2.04,23.4
0,0,3,1,4,3,-12.4,-6.2,23.4,-14.48,-2.04,25.48
0,0,3,1,4,4,-12.4,-6.2,23.4,-14.48,-2.04,27.56
0,0,3,2,0,0,-12.4,-6.2,23.4,-12.4,-10.36,19.24
0,0,3,2,0,1,-12.4,-6.2,23.4,-12.4,-10.36,21.32
0,0,3,2,0,2,-12.4,-6.2,23.4,-12.4,-10.36,23.4
0,0,3,2,0,3,-12.4,-6.2,23.4,-12.4,-10.36,25.48
0,0,3,2,0,4,-12.4,-6.2,23.4,-12.4,-10.36,27.56
0,0,3,2,1,0,-12.4,-6.2,23.4,-12.4,-8.28,19.24
0,0,3,2,1,1,-12.4,-6.2,23.4,-12.4,-8.28,21.32
0,0,3,2,1,2,-12.4,-6.2,23.4,-12.4,-8.28,23.4
0,0,3,2,1,3,-12.4,-6.2,23.4,-12.4,-8.28,25.48
0,0,3,2,1,4,-12.4,-6.2,23.4,-12.4,-8.28,27.56
0,0,3,2,2,0,-12.4,-6.2,23.4,-12.4,-6.2,19.24
0,0,3,2,2,1,-12.4,-6.2,23.4,-12.4,-6.2,21.32
0,0,3,2,2,2,-12.4,-6.2,23.4,-12.4,-6.2,23.4
0,0,3,2,2,3,-12.4,-6.2,23.4,-12.4,-6.2,25.48
0,0,3,2,2,4,-12.4,-6.2,23.4,-12.4,-6.2,27.56
0,0,3,2,3,0,-12.4,-6.2,23.4,-12.4,-4.12,19.24
0,0,3,2,3,1,-12.4,-6.2,23.4,-12.4,-4.12,21.32
0,0,3,2,3,2,-12.4,-6.2,23.4,-12.4,-4.12,23.4
0,0,3,2,3,3,-12.4,-6.2,23.4,-12.4,-4.12,25.48
0,0,3,2,3,4,-12.4,-6.2,23.4,-12.4,-4.12,27.56
0,0,3,2,4,0,-12.4,-6.2,23.4,-12.4,-2.04,19.24
0,0,3,2,4,1,-12.4,-6.2,23.4,-12.4,-2.04,21.32
0,0,3,2,4,2,-12.4,-6.2,23.4,-12.4,-2.04,23.4
0,0,3,2,4,3,-12.4,-6.2,23.4,-12.4,-2.04,25.48
0,0,3,2,4,4,-12.4,-6.2,23.4,-12.4,-2.04,27.56
0,0,3,3,0,0,-12.4,-6.2,23.4,-10.32,-10.36,19.24
0,0,3,3,0,1,-12.4,-6.2,23.4,-10.32,-10.36,21.32
0,0,3,3,0,2,-12.4,-6.2,23.4,-10.32,-10.36,23.4
0,0,3,3,0,3,-12.4,-6.2,23.4,-10.32,-10.36,25.48
0,0,3,3,0,4,-12.4,-6.2,23.4,-10.32,-10.36,27.56
0,0,3,3,1,0,-12.4,-6.2,23.4,-10.32,-8.28,19.24
0,0,3,3,1,1,-12.4,-6.2,23.4,-10.32,-8.28,21.32
0,0,3,3,1,2,-12.4,-6.2,23.4,-10.32,-8.28,23.4
0,0,3,3,1,3,-12.4,-6.2,23.4,-10.32,-8.28,25.48
0,0,3,3,1,4,-12.4,-6.2,23.4,-10.32,-8.28,27.56
0,0,3,3,2,0,-12.4,-6.2,23.4,-10.32,-6.2,19.24
0,0,3,3,2,1,-12.4,-6.2,23.4,-10.32,-6.2,21.32
0,0,3,3,2,2,-12.4,-6.2,23.4,-10.32,-6.2,23.4
0,0,3,3,2,3,-12.4,-6.2,23.4,-10.32,-6.2,25.48
0,0,3,3,2,4,-12.4,-6.2,23.4,-10.32,-6.2,27.56
0,0,3,3,3,0,-12.4,-6.2,23.4,-10.32,-4.12,19.24
0,0,3,3,3,1,-12.4,-6.2,23.4,-10.32,-4.12,21.32
0,0,3,3,3,2,-12.4,-6.2,23.4,-10.32,-4.12,23.4
0,0,3,3,3,3,-12.4,-6.2,23.4,-10.32,-4.12,25.48
0,0,3,3,3,4,-12.4,-6.2,23.4,-10.32,-4.12,27.56
0,0,3,3,4,0,-12.4,-6.2,23.4,-10.32,-2.04,19.24
0,0,3,3,4,1,-12.4,-6.2,23.4,-10.32,-2.04,21.32
0,0,3,3,4,2,-12.4,-6.2,23.4,-10.32,-2.04,23.4
0,0,3,3,4,3,-12.4,-6.2,23.4,-10.32,-2.04,25.48
0,0,3,3,4,4,-12.4,-6.2,23.4,-10.32,-2.04,27.56
0,0,3,4,0,0,-12.4,-6.2,23.4,-8.24,-10.36,19.24
0,0,3,4,0,1,-12.4,-6.2,23.4,-8.24,-10.36,21.32
0,0,3,4,0,2,-12.4,-6.2,23.4,-8.24,-10.36,23.4
0,0,3,4,0,3,-12.4,-6.2,23.4,-8.24,-10.36,25.48
0,0,3,4,0,4,-12.4,-6.2,23.4,-8.24,-10.36,27.56
0,0,3,4,1,0,-12.4,-6.2,23.4,-8.24,-8.28,19.24
0,0,3,4,1,1,-12.4,-6.2,23.4,-8.24,-8.28,21.32
0,0,3,4,1,2,-12.4,-6.2,23.4,-8.24,-8.28,23.4
0,0,3,4,1,3,-12.4,-6.2,23.4,-8.24,-8.28,25.48
0,0,3,4,1,4,-12.4,-6.2,23.4,-8.24,-8.28,27.56
0,0,3,4,2,0,-12.4,-6.2,23.4,-8.24,-6.2,19.24
0,0,3,4,2,1,-12.4,-6.2,23.4,-8.24,-6.2,21.32
0,0,3,4,2,2,-12.4,-6.2,23.4,-8.24,-6.2,23.4
0,0,3,4,2,3,-12.4,-6.2,23.4,-8.24,-6.2,25.48
0,0,3,4,2,4,-12.4,-6.2,23.4,-8.24,-6.2,27.56
0,0,3,4,3,0,-12.4,-6.2,23.4,-8.24,-4.12,19.24
0,0,3,4,3,1,-12.4,-6.2,23.4,-8.24,-4.12,21.32
0,0,3,4,3,2,-12.4,-6.2,23.4,-8.24,-4.12,23.4
0,0,3,4,3,3,-12.4,-6.2,23.4,-8.24,-4.12,25.48
0,0,3,4,3,4,-12.4,-6.2,23.4,-8.24,-4.12,27.56
0,0,3,4,4,0,-12.4,-6.2,23.4,-8.24,-2.04,19.24
0,0,3,4,4,1,-12.4,-6.2,23.4,-8.24,-2.04,21.32
0,0,3,4,4,2,-12.4,-6.2,23.4,-8.24,-2.04,23.4
0,0,3,4,4,3,-12.4,-6.2,23.4,-8.24,-2.04,25.48
0,0,3,4,4,4,-12.4,-6.2,23.4,-8.24,-2.04,27.56
1,0,3,0,0,0,0,-6.2,23.4,-4.16,-10.36,19.24
1,0,3,0,0,1,0,-6.2,23.4,-4.16,-10.36,21.32
1,0,3,0,0,2,0,-6.2,23.4,-4.16,-10.36,23.4
1,0,3,0,0,3,0,-6.2,23.4,-4.16,-10.36,25.48
1,0,3,0,0,4,0,-6.2,23.4,-4.16,-10.36,27.56
1,0,3,0,1,0,0,-6.2,23.4,-4.16,-8.28,19.24
1,0,3,0,1,1,0,-6.2,23.4,-4.16,-8.28,21.32
1,0,3,0,1,2,0,-6.2,23.4,-4.16,-8.28,23.4
1,0,3,0,1,3,0,-6.2,23.4,-4.16,-8.28,25.48
1,0,3,0,1,4,0,-6.2,23.4,-4.16,-8.28,27.56
1,0,3,0,2,0,0,-6.2,23.4,-4.16,-6.2,19.24
1,0,3,0,2,1,0,-6.2,23.4,-4.16,-6.2,21.32
1,0,3,0,2,2,0,-6.2,23.4,-4.16,-6.2,23.4
1,0,3,0,2,3,0,-6.2,23.4,-4.16,-6.2,25.48
1,0,3,0,2,4,0,-6.2,23.4,-4.16,-6.2,27.56
1,0,3,0,3,0,0,-6.2,23.4,-4.16,-4.12,19.24
1,0,3,0,3,1,0,-6.2,23.4,-4.16,-4.12,21.32
1,0,3,0,3,2,0,-6.2,23.4,-4.16,-4.12,23.4
1,0,3,0,3,3,0,-6.2,23.4,-4.16,-4.12,25.48
1,0,3,0,3,4,0,-6.2,23.4,-4.16,-4.12,27.56
1,0,3,0,4,0,0,-6.2,23.4,-4.16,-2.04,19.24
1,0,3,0,4,1,0,-6.2,23.4,-4.16,-2.04,21.32
1,0,3,0,4,2,0,-6.2,23.4,-4.16,-2.04,23.4
1,0,3,0,4,3,0,-6.2,23.4,-4.16,-2.04,25.48
1,0,3,0,4,4,0,-6.2,23.4,-4.16,-2.04,27.56
1,0,3,1,0,0,0,-6.2,23.4,-2.08,-10.36,19.24
1,0,3,1,0,1,0,-6.2,23.4,-2.08,-10.36,21.32
1,0,3,1,0,2,0,-6.2,23.4,-2.08,-10.36,23.4
1,0,3,1,0,3,0,-6.2,23.4,-2.08,-10.36,25.48
1,0,3,1,0,4,0,-6.2,23.4,-2.08,-10.36,27.56
1,0,3,1,1,0,0,-6.2,23.4,-2.08,-8.28,19.24
1,0,3,1,1,1,0,-6.2,23.4,-2.08,-8.28,21.32
1,0,3,1,1,2,0,-6.2,23.4,-2.08,-8.28,23.4
1,0,3,1,1,3,0,-6.2,23.4,-2.08,-8.28,25.48
1,0,3,1,1,4,0,-6.2,23.4,-2.08,-8.28,27.56
1,0,3,1,2,0,0,-6.2,23.4,-2.08,-6.2,19.24
1,0,3,1,2,1,0,-6.2,23.4,-2.08,-6.2,21.32
1,0,3,1,2,2,0,-6.2,23.4,-2.08,-6.2,23.4
1,0,3,1,2,3,0,-6.2,23.4,-2.08,-6.2,25.48
1,0,3,1,2,4,0,-6.2,23.4,-2.08,-6.2,27.56
1,0,3,1,3,0,0,-6.2,23.4,-2.08,-4.12,19.24
1,0,3,1,3,1,0,-6.2,23.4,-2.08,-4.12,21.32
1,0,3,1,3,2,0,-6.2,23.4,-2.08,-4.12,23.4
1,0,3,1,3,3,0,-6.2,23.4,-2.08,-4.12,25.48
1,0,3,1,3,4,0,-6.2,23.4,-2.08,-4.12,27.56
1,0,3,1,4,0,0,-6.2,23.4,-2.08,-2.04,19.24
1,0,3,1,4,1,0,-6.2,23.4,-2.08,-2.04,21.32
1,0,3,1,4,2,0,-6.2,23.4,-2.08,-2.04,23.4
1,0,3,1,4,3,0,-6.2,23.4,-2.08,-2.04,25.48
1,0,3,1,4,4,0,-6.2,23.4,-2.08,-2.04,27.56
1,0,3,2,0,0,0,-6.2,23.4,0,-10.36,19.24
1,0,3,2,0,1,0,-6.2,23.4,0,-10.36,21.32
1,0,3,2,0,2,0,-6.2,23.4,0,-10.36,23.4
1,0,3,2,0,3,0,-6.2,23.4,0,-10.36,25.48
1,0,3,2,0,4,0,-6.2,23.4,0,-10.36,27.56
1,0,3,2,1,0,0,-6.2,23.4,0,-8.28,19.24
1,0,3,2,1,1,0,-6.2,23.4,0,-8.28,21.32
1,0,3,2,1,2,0,-6.2,23.4,0,-8.28,23.4
1,0,3,2,1,3,0,-6.2,23.4,0,-8.28,25.48
1,0,3,2,1,4,0,-6.2,23.4,0,-8.28,27.56
1,0,3,2,2,0,0,-6.2,23.4,0,-6.2,19.24
1,0,3,2,2,1,0,-6.2,23.4,0,-6.2,21.32
1,0,3,2,2,2,0,-6.2,23.4,0,-6.2,23.4
1,0,3,2,2,3,0,-6.2,23.4,0,-6.2,25.48
1,0,3,2,2,4,0,-6.2,23.4,0,-6.2,27.56
1,0,3,2,3,0,0,-6.2,23.4,0,-4.12,19.24
1,0,3,2,3,1,0,-6.2,23.4,0,-4.12,21.32
1,0,3,2,3,2,0,-6.2,23.4,0,-4.12,23.4
1,0,3,2,3,3,0,-6.2,23.4,0,-4.12,25.48
1,0,3,2,3,4,0,-6.2,23.4,0,-4.12,27.56
1,0,3,2,4,0,0,-6.2,23.4,0,-2.04,19.24
1,0,3,2,4,1,0,-6.2,23.4,0,-2.04,21.32
1,0,3,2,4,2,0,-6.2,23.4,0,-2.04,23.4
1,0,3,2,4,3,0,-6.2,23.4,0,-2.04,25.48
1,0,3,2,4,4,0,-6.2,23.4,0,-2.04,27.56
1,0,3,3,0,0,0,-6.2,23.4,2.08,-10.36,19.24
1,0,3,3,0,1,0,-6.2,23.4,2.08,-10.36,21.32
1,0,3,3,0,2,0,-6.2,23.4,2.08,-10.36,23.4
1,0,3,3,0,3,0,-6.2,23.4,2.08,-10.36,25.48
1,0,3,3,0,4,0,-6.2,23.4,2.08,-10.36,27.56
1,0,3,3,1,0,0,-6.2,23.4,2.08,-8.28,19.24
1,0,3,3,1,1,0,-6.2,23.4,2.08,-8.28,21.32
1,0,3,3,1,2,0,-6.2,23.4,2.08,-8.28,23.4
1,0,3,3,1,3,0,-6.2,23.4,2.08,-8.28,25.48
1,0,3,3,1,4,0,-6.2,23.4,2.08,-8.28,27.56
1,0,3,3,2,0,0,-6.2,23.4,2.08,-6.2,19.24
1,0,3,3,2,1,0,-6.2,23.4,2.08,-6.2,21.32
1,0,3,3,2,2,0,-6.2,23.4,2.08,-6.2,23.4
1,0,3,3,2,3,0,-6.2,23.4,2.08,-6.2,25.48
1,0,3,3,2,4,0,-6.2,23.4,2.08,-6.2,27.56
1,0,3,3,3,0,0,-6.2,23.4,2.08,-4.12,19.24
1,0,3,3,3,1,0,-6.2,23.4,2.08,-4.12,21.32
1,0,3,3,3,2,0,-6.2,23.4,2.08,-4.12,23.4
1,0,3,3,3,3,0,-6.2,23.4,2.08,-4.12,25.48
1,0,3,3,3,4,0,-6.2,23.4,2.08,-4.12,27.56
1,0,3,3,4,0,0,-6.2,23.4,2.08,-2.04,19.24
1,0,3,3,4,1,0,-6.2,23.4,2.08,-2.04,21.32
1,0,3,3,4,2,0,-6.2,23.4,2.08,-2.04,23.4
1,0,3,3,4,3,0,-6.2,23.4,2.08,-2.04,25.48
1,0,3,3,4,4,0,-6.2,23.4,2.08,-2.04,27.56
1,0,3,4,0,0,0,-6.2,23.4,4.16,-10.36,19.24
1,0,3,4,0,1,0,-6.2,23.4,4.16,-10.36,21.32
1,0,3,4,0,2,0,-6.2,23.4,4.16,-10.36,23.4
1,0,3,4,0,3,0,-6.2,23.4,4.16,-10.36,25.48
1,0,3,4,0,4,0,-6.2,23.4,4.16,-10.36,27.56
1,0,3,4,1,0,0,-6.2,23.4,4.16,-8.28,19.24
1,0,3,4,1,1,0,-6.2,23.4,4.16,-8.28,21.32
1,0,3,4,1,2,0,-6.2,23.4,4.16,-8.28,23.4
1,0,3,4,1,3,0,-6.2,23.4,4.16,-8.28,25.48
1,0,3,4,1,4,0,-6.2,23.4,4.16,-8.28,27.56
1,0,3,4,2,0,0,-6.2,23.4,4.16,-6.2,19.24
1,0,3,4,2,1,0,-6.2,23.4,4.16,-6.2,21.32
1,0,3,4,2,2,0,-6.2,23.4,4.16,-6.2,23.4
1,0,3,4,2,3,0,-6.2,23.4,4.16,-6.2,25.48
1,0,3,4,2,4,0,-6.2,23.4,4.16,-6.2,27.56
1,0,3,4,3,0,0,-6.2,23.4,4.16,-4.12,19.24
1,0,3,4,3,1,0,-6.2,23.4,4.16,-4.12,21.32
1,0,3,4,3,2,0,-6.2,23.4,4.16,-4.12,23.4
1,0,3,4,3,3,0,-6.2,23.4,4.16,-4.12,25.48
1,0,3,4,3,4,0,-6.2,23.4,4.16,-4.12,27.56
1,0,3,4,4,0,0,-6.2,23.4,4.16,-2.04,19.24
1,0,3,4,4,1,0,-6.2,23.4,4.16,-2.04,21.32
1,0,3,4,4,2,0,-6.2,23.4,4.16,-2.04,23.4
1,0,3,4,4,3,0,-6.2,23.4,4.16,-2.04,25.48
1,0,3,4,4,4,0,-6.2,23.4,4.16,-2.04,27.56
2,0,3,0,0,0,12.4,-6.2,23.4,8.24,-10.36,19.24
2,0,3,0,0,1,12.4,-6.2,23.4,8.24,-10.36,21.32
2,0,3,0,0,2,12.4,-6.2,23.4,8.24,-10.36,23.4
2,0,3,0,0,3,12.4,-6.2,23.4,8.24,-10.36,25.48
2,0,3,0,0,4,12.4,-6.2,23.4,8.24,-10.36,27.56
2,0,3,0,1,0,12.4,-6.2,23.4,8.24,-8.28,19.24
2,0,3,0,1,1,12.4,-6.2,23.4,8.24,-8.28,21.32
2,0,3,0,1,2,12.4,-6.2,23.4,8.24,-8.28,23.4
2,0,3,0,1,3,12.4,-6.2,23.4,8.24,-8.28,25.48
2,0,3,0,1,4,12.4,-6.2,23.4,8.24,-8.28,27.56
2,0,3,0,2,0,12.4,-6.2,23.4,8.24,-6.2,19.24
2,0,3,0,2,1,12.4,-6.2,23.4,8.24,-6.2,21.32
2,0,3,0,2,2,12.4,-6.2,23.4,8.24,-6.2,23.4
2,0,3,0,2,3,12.4,-6.2,23.4,8.24,-6.2,25.48
2,0,3,0,2,4,12.4,-6.2,23.4,8.24,-6.2,27.56
2,0,3,0,3,0,12.4,-6.2,23.4,8.24,-4.12,19.24
2,0,3,0,3,1,12.4,-6.2,23.4,8.24,-4.12,21.32
2,0,3,0,3,2,12.4,-6.2,23.4,8.24,-4.12,23.4
2,0,3,0,3,3,12.4,-6.2,23.4,8.24,-4.12,25.48
2,0,3,0,3,4,12.4,-6.2,23.4,8.24,-4.12,27.56
2,0,3,0,4,0,12.4,-6.2,23.4,8.24,-2.04,19.24
2,0,3,0,4,1,12.4,-6.2,23.4,8.24,-2.04,21.32
2,0,3,0,4,2,12.4,-6.2,23.4,8.24,-2.04,23.4
2,0,3,0,4,3,12.4,-6.2,23.4,8.24,-2.04,25.48
2,0,3,0,4,4,12.4,-6.2,23.4,8.24,-2.04,27.56
2,0,3,1,0,0,12.4,-6.2,23.4,10.32,-10.36,19.24
2,0,3,1,0,1,12.4,-6.2,23.4,10.32,-10.36,21.32
2,0,3,1,0,2,12.4,-6.2,23.4,10.32,-10.36,23.4
2,0,3,1,0,3,12.4,-6.2,23.4,10.32,-10.36,25.48
2,0,3,1,0,4,12.4,-6.2,23.4,10.32,-10.36,27.56
2,0,3,1,1,0,12.4,-6.2,23.4,10.32,-8.28,19.24
2,0,3,1,1,1,12.4,-6.2,23.4,10.32,-8.28,21.32
2,0,3,1,1,2,12.4,-6.2,23.4,10.32,-8.28,23.4
2,0,3,1,1,3,12.4,-6.2,23.4,10.32,-8.28,25.48
2,0,3,1,1,4,12.4,-6.2,23.4,10.32,-8.28,27.56
2,0,3,1,2,0,12.4,-6.2,23.4,10.32,-6.2,19.24
2,0,3,1,2,1,12.4,-6.2,23.4,10.32,-6.2,21.32
2,0,3,1,2,2,12.4,-6.2,23.4,10.32,-6.2,23.4
2,0,3,1,2,3,12.4,-6.2,23.4,10.32,-6.2,25.48
2,0,3,1,2,4,12.4,-6.2,23.4,10.32,-6.2,27.56
2,0,3,1,3,0,12.4,-6.2,23.4,10.32,-4.12,19.24
2,0,3,1,3,1,12.4,-6.2,23.4,10.32,-4.12,21.32
2,0,3,1,3,2,12.4,-6.2,23.4,10.32,-4.12,23.4
2,0,3,1,3,3,12.4,-6.2,23.4,10.32,-4.12,25.48
2,0,3,1,3,4,12.4,-6.2,23.4,10.32,-4.12,27.56
2,0,3,1,4,0,12.4,-6.2,23.4,10.32,-2.04,19.24
2,0,3,1,4,1,12.4,-6.2,23.4,10.32,-2.04,21.32
2,0,3,1,4,2,12.4,-6.2,23.4,10.32,-2.04,23.4
2,0,3,1,4,3,12.4,-6.2,23.4,10.32,-2.04,25.48
2,0,3,1,4,4,12.4,-6.2,23.4,10.32,-2.04,27.56
2,0,3,2,0,0,12.4,-6.2,23.4,12.4,-10.36,19.24
2,0,3,2,0,1,12.4,-6.2,23.4,12.4,-10.36,21.32
2,0,3,2,0,2,12.4,-6.2,23.4,12.4,-10.36,23.4
2,0,3,2,0,3,12.4,-6.2,23.4,12.4,-10.36,25.48
2,0,3,2,0,4,12.4,-6.2,23.4,12.4,-10.36,27.56
2,0,3,2,1,0,12.4,-6.2,23.4,12.4,-8.28,19.24
2,0,3,2,1,1,12.4,-6.2,23.4,12.4,-8.28,21.32
2,0,3,2,1,2,12.4,-6.2,23.4,12.4,-8.28,23.4
2,0,3,2,1,3,12.4,-6.2,23.4,12.4,-8.28,25.48
2,0,3,2,1,4,12.4,-6.2,23.4,12.4,-8.28,27.56
2,0,3,2,2,0,12.4,-6.2,23.4,12.4,-6.2,19.24
2,0,3,2,2,1,12.4,-6.2,23.4,12.4,-6.2,21.32
2,0,3,2,2,2,12.4,-6.2,23.4,12.4,-6.2,23.4
2,0,3,2,2,3,12.4,-6.2,23.4,12.4,-6.2,25.48
2,0,3,2,2,4,12.4,-6.2,23.4,12.4,-6.2,27.56
