layer_1,,
00.0,00.0,70.0
30.0,00.0,70.0
00.0,30.0,70.0
00.0,00.0,100.0
30.0,00.0,100.0
00.0,30.0,100.0
-30.0,00.0,100.0
00.0,-30.0,100.0
00.0,00.0,130.0
-30.0,00.0,70.0
00.0,-30.0,70.0
00.0,00.0,40.0
